"","name_text","desc_text","emails","category","logo"
"543","Omega Delta Phi Fraternity, Inc.","The purpose of this Brotherhood, a Service/Social Fraternity dedicated to the needs and concerns of the community, is and shall be to promote and maintain the traditional values of Unity, Honesty, Integrity and Leadership. This Brotherhood was founded in order to provide, to any man, a diverse fraternal experience which coincides with a higher education.","odphi@uw.edu","FRATERNITIES & SORORITIES - UGC","https://uws-community.symplicity.com/files/290/29020fef95971f2610da1af13fad4988.jpg"
"544","Oncology Interest Group","It shall be the purpose of this organization to provide up-to-date resources for medical students pursuing careers in Medical Oncology, to promote communication, advocacy, research, and networking among students and physicians interested in the field of Oncology, and to provide group activities for students with the opportunity to learn about Medical, Radiation, and Hematological Oncology outside of the classroom.","oncig@uw.edu","MEDICAL / DENTAL / NURSING / PHARMACY","https://uws-community.symplicity.com/files/3c6/3c621e055356012e21b49a499cb3fd26.jpg"
"545","Oncotelligent at UW","Oncotelligent at UW hopes to raise money for cancer research, support families affected by cancer, and promote healthier lifestyles on and around campus.",NA,"HEALTH SCIENCES","https://uws-community.symplicity.com/files/d78/d7885f7e1d15eb1543724058574bb389.png"
"546","ONE Campaign at UW","ONE at University of Washington is a group of students that believe in using the power of grassroots activism to fight extreme poverty and preventable disease, particularly in sub-Saharan Africa. Our goal is to educate our student body about the issues affecting the poorest 1.4 billion people in the world, advocate for smart and effective solutions, and engage grasstops leaders and elected officials to let them know how much we care about…","oneuw@uw.edu","POLITICAL / SOCIAL ACTION","https://uws-community.symplicity.com/files/e19/e1971cc344596b9978beebe31d6dbbaf.jpg"
"547","Opensource UW ","To promote open source activities through UW","openuw@uw.edu","ENGINEERING","https://uws-community.symplicity.com/files/4dd/4ddddec3ff8e9fd2f45a990c4777eacd.png"
"548","Operation Smile UW Chapter","Our purpose is to assist Operation Smile in their mission to raise awareness of international medical needs in the third world countries, and provide a framework for student participation in organized activities to support Operation Smile programs.","opsmile@uw.edu","MEDICAL / DENTAL / NURSING / PHARMACY","https://uws-community.symplicity.com/files/8fd/8fd8be8e077c23fb9a83f30cbba18f6f.jpg"
"549","Ophthalmology Interest Group","The OIG exists to to facilitate medical student interest in ophthalmology through volunteer work and guidance from providers at the UW Eye Institute, introduce junior medical students to ophthalmology, connect committed students/applicants with research opportunities, and to screen for glaucoma in underserved and at risk populations.","uwoig@uw.edu","MEDICAL / DENTAL / NURSING / PHARMACY","https://uws-community.symplicity.com/files/532/53257abb342e1a9717c859179f67cf9b.png"
"550","Optical Society, University of Washington Student Chapter","The objectives of UW OSA: (1) to promote awareness of optical science and optical engineering among the student and local communities, (2) to facilitate communication and interaction between students, faculty, administration, and industry professionals, (3) to interact with Optical Society members and its student organizations with a focus on information sharing and networking, and (4) to raise awareness of post-graduation opportunities f…","uwosa@uw.edu","GRADUATE / PROFESSIONAL","https://uws-community.symplicity.com/files/315/31569e293be708ff2f56cc696a9f51ec.jpg"
"551","Oquichtli Macuilli Tonatiuh Calli Familia","La Hermandad, a brotherhood firmly founded on the Mexicano Chicano Latino culture, an alternative to the more traditional ""Greek"" fraternal system. The organization is named O eMe Te (a phonetic rendering of the letters O M and T). O eMe Te stands for Oquichtli Macuilli Tonatiuh a Nahuatl (Aztec) term shared among our members. La Hermandad was founded at Washington State University on 21 January 1996. La Hermandad strives to achieve a lev…","omete@uw.edu","FRATERNITIES & SORORITIES - OTHER","https://uws-community.symplicity.com/files/8ac/8acc8fe8b412470db6052dd385dd7cab.png"
"552","Oral and Maxillofacial Surgery Student Interest Group","The goal is to create an opportunity for dental students to learn more about the  oral and maxillofacial surgery specialty.","omssig@uw.edu","GRADUATE / PROFESSIONAL","https://uws-community.symplicity.com/files/d32/d32dbbd543126a475349ce27ea2acdd8.jpg"
"553","Order of Omega","To assemble representative fraternity and sorority members who have attained high standard leadership in inter-Greek activities and to encourage them to continue and inspire others.","omegauw@uw.edu","HONORARY","https://uws-community.symplicity.com/files/4af/4af2c43b36c8e247806a6caca2a6dff3.jpg"
"554","Organization of Hua Classmates","Organization of Hua Classmates aims to share academic resources and university news to Chinese international students, as well as to provide them a friendly platform to find classmates and form study groups.","ohcm@uw.edu","ACADEMIC","https://uws-community.symplicity.com/files/f57/f5705a20e39d438e1d2bba55f3624329.jpg"
"555","Organization of Student Social Workers","Provide resources and services to support social issues, promote social ethics, values, and camaraderie among administration, faculty, and students as well as within the community.","ossdub@uw.edu","HEALTH SCIENCES","https://uws-community.symplicity.com/files/bea/bea354b47141e321952182f989aa7373.jpg"
"556","Osler Internal Medicine Interest Group","To expose medical students to the specializations and work of an internal medicine physician.","osler@uw.edu","MEDICAL / DENTAL / NURSING / PHARMACY","https://uws-community.symplicity.com/files/076/0762b48e392b7844c8998c2e53078c4d.jpg"
"557","Out in Business","Out in Business positions all Foster MBA students to be leaders of LGBTQ+ inclusion in business, both through providing a welcoming community for LGBTQ+ students, and demonstrating the importance of equality and allyship in business.  OiB aims to accomplish this through activities designed to build community, a speaker series that examines the experience of both being and leading LGBTQ+ employees in a professional environment, and educati…","oibfyrep@uw.edu","BUSINESS","https://uws-community.symplicity.com/files/084/0844d331c27de5914b282025a667eed1.png"
"558","Out in Public","The purpose of Out in Public is to serve as a social network for the community of lesbian, gay, bisexual, trans, and queer graduate students at the Evans School of Public Affairs.","evansq@uw.edu","GRADUATE / PROFESSIONAL","https://uws-community.symplicity.com/files/446/446196d5ca96ba515ccd75c57219b1c4.jpg"
"559","Out in Science, Technology, Engineering, and Mathematics","oSTEM aims to provide support, networking, and educational opportunities for LGBTQ+/Queer students, faculty, and staff in science-related fields.","ostemuw@uw.edu","SCIENCES","https://uws-community.symplicity.com/files/267/267068a110e94a7dffc94f365fb41870.jpeg"
"560","Outdoor Recreation Club","The club's purpose is to allow for the bonding of University of Washington (UW) students as they participate in outdoor recreation throughout beautiful Washington State. We hold firm to the belief that time spent exercising outdoors, from downhill skiing to casual day hikes, will strengthen the bonds of fellowship and mutual appreciation amongst participants, as well as aiding them individually in obtaining in maintaining good health. It …","orcuw@uw.edu","RECREATION","https://uws-community.symplicity.com/files/5d0/5d03a8c7c1c654474aa413bf7f1e3ba7.jpg"
"561","Pacific Islander Student Commission","As a part of the Associated Students of Washington (ASUW), the Pacific Islander Student Commission (PISC) is made up of the eight collaborative and collective communities of Pacific Islanders here on the University of Washington campus: AnakBayan Seattle, the Filipino American Student Association (FASA), Hui Hoaloha ‘Ulana, Micronesian Islands Club (MIC), Pi Nu Iota sorority,Pacific Islander Opportunity Network for Educational Equality …","asuwpisc@uw.edu","ASSOCIATED STUDENTS UNIVERSITY OF WASHINGTON (ASUW)","https://uws-community.symplicity.com/files/313/31372901ce14b83cb881fde740ae17a8.png"
"562","Pakistani Students Association at the UW","The purpose of the Pakistani Students Association is to provide a cultural link to Pakistan and contribute to the Pakistani community at large.","psa@uw.edu","CULTURAL / INTERNATIONAL","https://uws-community.symplicity.com/files/a2f/a2f67493daa3b1f3d3828040d767a2f4.jpg"
